label,block,TI_s,TR_s,mag
T1_5,14,2.8,5.0,26.065011978149414
T1_6,1,0.015,5.0,18.821163177490234
T1_6,2,0.022,5.0,21.32939910888672
T1_6,3,0.032,5.0,32.81932067871094
T1_6,4,0.045,5.0,25.252506256103516
T1_6,5,0.065,5.0,13.344183921813965
T1_6,6,0.1,5.0,5.1577653884887695
T1_6,7,0.15,5.0,10.652270317077637
T1_6,8,0.22,5.0,12.87144660949707
T1_6,9,0.35,5.0,6.103057861328125
T1_6,10,0.55,5.0,15.28060531616211
T1_6,11,0.85,5.0,14.835065841674805
T1_6,12,1.3,5.0,33.36426544189453
T1_6,13,2.0,5.0,22.6281681060791
T1_6,14,2.8,5.0,16.243377685546875
T1_7,1,0.015,5.0,18.84011459350586
T1_7,2,0.022,5.0,6.999505043029785
T1_7,3,0.032,5.0,10.818146705627441
T1_7,4,0.045,5.0,17.7020206451416
T1_7,5,0.065,5.0,18.517414093017578
T1_7,6,0.1,5.0,8.011577606201172
T1_7,7,0.15,5.0,12.839227676391602
T1_7,8,0.22,5.0,13.735567092895508
T1_7,9,0.35,5.0,13.866177558898926
T1_7,10,0.55,5.0,22.699262619018555
T1_7,11,0.85,5.0,25.723108291625977
T1_7,12,1.3,5.0,22.759737014770508
T1_7,13,2.0,5.0,7.521931171417236
T1_7,14,2.8,5.0,16.883331298828125
T1_8,1,0.015,5.0,24.485998153686523
T1_8,2,0.022,5.0,24.506322860717773
T1_8,3,0.032,5.0,12.383026123046875
T1_8,4,0.045,5.0,32.210819244384766
T1_8,5,0.065,5.0,11.534266471862793
T1_8,6,0.1,5.0,11.050591468811035
T1_8,7,0.15,5.0,1.0110753774642944
T1_8,8,0.22,5.0,7.0536885261535645
T1_8,9,0.35,5.0,20.095537185668945
T1_8,10,0.55,5.0,13.256875038146973
T1_8,11,0.85,5.0,18.10801887512207
T1_8,12,1.3,5.0,24.956926345825195
T1_8,13,2.0,5.0,18.452787399291992
T1_8,14,2.8,5.0,16.370574951171875
T1_9,1,0.015,5.0,24.709259033203125
T1_9,2,0.022,5.0,16.888212203979492
T1_9,3,0.032,5.0,4.7859697341918945
T1_9,4,0.045,5.0,13.264366149902344
T1_9,5,0.065,5.0,7.377585411071777
T1_9,6,0.1,5.0,10.44057846069336
T1_9,7,0.15,5.0,5.955301284790039
T1_9,8,0.22,5.0,9.53551197052002
T1_9,9,0.35,5.0,8.162589073181152
T1_9,10,0.55,5.0,18.465360641479492
T1_9,11,0.85,5.0,18.560165405273438
T1_9,12,1.3,5.0,26.78652572631836
T1_9,13,2.0,5.0,12.174910545349121
T1_9,14,2.8,5.0,27.864151000976562
T1_10,1,0.015,5.0,20.888647079467773
T1_10,2,0.022,5.0,12.084614753723145
T1_10,3,0.032,5.0,7.58847713470459
T1_10,4,0.045,5.0,2.1018295288085938
T1_10,5,0.065,5.0,12.713388442993164
T1_10,6,0.1,5.0,14.56198501586914
T1_10,7,0.15,5.0,16.37417984008789
T1_10,8,0.22,5.0,22.1091365814209
T1_10,9,0.35,5.0,15.75635051727295
T1_10,10,0.55,5.0,2.8137006759643555
T1_10,11,0.85,5.0,10.118743896484375
T1_10,12,1.3,5.0,35.64037322998047
T1_10,13,2.0,5.0,17.18940544128418
T1_10,14,2.8,5.0,21.839841842651367
T1_11,1,0.015,5.0,1.6019537448883057
T1_11,2,0.022,5.0,16.108858108520508
T1_11,3,0.032,5.0,16.40769386291504
T1_11,4,0.045,5.0,4.231441020965576
T1_11,5,0.065,5.0,14.883064270019531
T1_11,6,0.1,5.0,13.911284446716309
T1_11,7,0.15,5.0,8.752196311950684
T1_11,8,0.22,5.0,9.61918830871582
T1_11,9,0.35,5.0,13.452383995056152
T1_11,10,0.55,5.0,21.046754837036133
T1_11,11,0.85,5.0,19.381736755371094
T1_11,12,1.3,5.0,15.268075942993164
T1_11,13,2.0,5.0,19.287111282348633
T1_11,14,2.8,5.0,25.380285263061523
T1_12,1,0.015,5.0,6.439397811889648
T1_12,2,0.022,5.0,6.19041109085083
T1_12,3,0.032,5.0,7.252063751220703
T1_12,4,0.045,5.0,9.416618347167969
T1_12,5,0.065,5.0,10.905001640319824
T1_12,6,0.1,5.0,5.9481635093688965
T1_12,7,0.15,5.0,11.294461250305176
T1_12,8,0.22,5.0,3.091411828994751
T1_12,9,0.35,5.0,20.380678176879883
T1_12,10,0.55,5.0,12.59566593170166
T1_12,11,0.85,5.0,21.396825790405273
T1_12,12,1.3,5.0,7.919806957244873
T1_12,13,2.0,5.0,18.701200485229492
T1_12,14,2.8,5.0,14.500795364379883
T1_13,1,0.015,5.0,5.986886978149414
T1_13,2,0.022,5.0,9.955891609191895
T1_13,3,0.032,5.0,7.1611857414245605
T1_13,4,0.045,5.0,30.80587387084961
T1_13,5,0.065,5.0,4.752277374267578
T1_13,6,0.1,5.0,19.512664794921875
T1_13,7,0.15,5.0,13.63921070098877
T1_13,8,0.22,5.0,15.519974708557129
T1_13,9,0.35,5.0,12.648990631103516
T1_13,10,0.55,5.0,8.655481338500977
T1_13,11,0.85,5.0,10.359082221984863
T1_13,12,1.3,5.0,12.476213455200195
T1_13,13,2.0,5.0,5.511322975158691
T1_13,14,2.8,5.0,16.485332489013672
T1_14,1,0.015,5.0,2.6808743476867676
T1_14,2,0.022,5.0,9.579670906066895
T1_14,3,0.032,5.0,12.924283027648926
T1_14,4,0.045,5.0,12.57297134399414
T1_14,5,0.065,5.0,18.394275665283203
T1_14,6,0.1,5.0,6.491613864898682
T1_14,7,0.15,5.0,14.187442779541016
T1_14,8,0.22,5.0,10.61758041381836
T1_14,9,0.35,5.0,9.613194465637207
T1_14,10,0.55,5.0,8.083747863769531
T1_14,11,0.85,5.0,13.314552307128906
T1_14,12,1.3,5.0,5.736777305603027
T1_14,13,2.0,5.0,9.344383239746094
T1_14,14,2.8,5.0,8.03894329071045
