label,block,TI_s,TR_s,mag
T1_4,13,2.0,5.0,18.62083625793457
T1_4,14,2.8,5.0,20.12367820739746
T1_5,1,0.015,5.0,18.30916976928711
T1_5,2,0.022,5.0,16.7629337310791
T1_5,3,0.032,5.0,16.409156799316406
T1_5,4,0.045,5.0,15.397866249084473
T1_5,5,0.065,5.0,14.252016067504883
T1_5,6,0.1,5.0,14.88790225982666
T1_5,7,0.15,5.0,8.181483268737793
T1_5,8,0.22,5.0,5.89642858505249
T1_5,9,0.35,5.0,2.2287490367889404
T1_5,10,0.55,5.0,9.188545227050781
T1_5,11,0.85,5.0,11.80826187133789
T1_5,12,1.3,5.0,20.949434280395508
T1_5,13,2.0,5.0,20.439130783081055
T1_5,14,2.8,5.0,18.675960540771484
T1_6,1,0.015,5.0,13.466217041015625
T1_6,2,0.022,5.0,16.43691635131836
T1_6,3,0.032,5.0,12.36755084991455
T1_6,4,0.045,5.0,11.570928573608398
T1_6,5,0.065,5.0,10.479571342468262
T1_6,6,0.1,5.0,9.34162712097168
T1_6,7,0.15,5.0,4.440784931182861
T1_6,8,0.22,5.0,2.892606496810913
T1_6,9,0.35,5.0,8.699347496032715
T1_6,10,0.55,5.0,12.187529563903809
T1_6,11,0.85,5.0,19.17009162902832
T1_6,12,1.3,5.0,20.256277084350586
T1_6,13,2.0,5.0,19.238494873046875
T1_6,14,2.8,5.0,18.009218215942383
T1_7,1,0.015,5.0,17.261709213256836
T1_7,2,0.022,5.0,13.941878318786621
T1_7,3,0.032,5.0,12.573501586914062
T1_7,4,0.045,5.0,12.563641548156738
T1_7,5,0.065,5.0,8.021484375
T1_7,6,0.1,5.0,4.09220027923584
T1_7,7,0.15,5.0,2.552518367767334
T1_7,8,0.22,5.0,4.5640106201171875
T1_7,9,0.35,5.0,11.128423690795898
T1_7,10,0.55,5.0,14.49205207824707
T1_7,11,0.85,5.0,19.301578521728516
T1_7,12,1.3,5.0,20.36701774597168
T1_7,13,2.0,5.0,19.650272369384766
T1_7,14,2.8,5.0,19.40613555908203
T1_8,1,0.015,5.0,14.5020170211792
T1_8,2,0.022,5.0,12.560578346252441
T1_8,3,0.032,5.0,8.813307762145996
T1_8,4,0.045,5.0,9.083863258361816
T1_8,5,0.065,5.0,4.225320339202881
T1_8,6,0.1,5.0,3.8397769927978516
T1_8,7,0.15,5.0,2.854851007461548
T1_8,8,0.22,5.0,10.157153129577637
T1_8,9,0.35,5.0,13.626083374023438
T1_8,10,0.55,5.0,18.065195083618164
T1_8,11,0.85,5.0,19.442604064941406
T1_8,12,1.3,5.0,20.395137786865234
T1_8,13,2.0,5.0,18.560449600219727
T1_8,14,2.8,5.0,17.33342742919922
T1_9,1,0.015,5.0,13.339299201965332
T1_9,2,0.022,5.0,12.60825252532959
T1_9,3,0.032,5.0,6.829014778137207
T1_9,4,0.045,5.0,6.133853435516357
T1_9,5,0.065,5.0,2.4805383682250977
T1_9,6,0.1,5.0,3.986966371536255
T1_9,7,0.15,5.0,9.312034606933594
T1_9,8,0.22,5.0,14.72149658203125
T1_9,9,0.35,5.0,16.198253631591797
T1_9,10,0.55,5.0,22.080841064453125
T1_9,11,0.85,5.0,21.64811134338379
T1_9,12,1.3,5.0,18.74704360961914
T1_9,13,2.0,5.0,20.49814796447754
T1_9,14,2.8,5.0,17.22930908203125
T1_10,1,0.015,5.0,10.728906631469727
T1_10,2,0.022,5.0,10.391176223754883
T1_10,3,0.032,5.0,5.641267776489258
T1_10,4,0.045,5.0,3.6973750591278076
T1_10,5,0.065,5.0,2.350321054458618
T1_10,6,0.1,5.0,9.239956855773926
T1_10,7,0.15,5.0,13.187639236450195
T1_10,8,0.22,5.0,17.86042022705078
T1_10,9,0.35,5.0,19.244081497192383
T1_10,10,0.55,5.0,19.04900550842285
T1_10,11,0.85,5.0,18.823261260986328
T1_10,12,1.3,5.0,18.843292236328125
T1_10,13,2.0,5.0,18.224821090698242
T1_10,14,2.8,5.0,16.24923324584961
T1_11,1,0.015,5.0,6.680508136749268
T1_11,2,0.022,5.0,7.0522332191467285
T1_11,3,0.032,5.0,0.7356042265892029
T1_11,4,0.045,5.0,2.971855878829956
T1_11,5,0.065,5.0,5.9758100509643555
T1_11,6,0.1,5.0,11.563373565673828
T1_11,7,0.15,5.0,15.495567321777344
T1_11,8,0.22,5.0,14.673222541809082
T1_11,9,0.35,5.0,16.659461975097656
T1_11,10,0.55,5.0,15.685760498046875
T1_11,11,0.85,5.0,17.675724029541016
T1_11,12,1.3,5.0,15.717302322387695
T1_11,13,2.0,5.0,12.742314338684082
T1_11,14,2.8,5.0,13.627281188964844
T1_12,1,0.015,5.0,2.75130033493042
T1_12,2,0.022,5.0,1.7847270965576172
T1_12,3,0.032,5.0,2.7468395233154297
T1_12,4,0.045,5.0,5.881129264831543
T1_12,5,0.065,5.0,7.127154350280762
T1_12,6,0.1,5.0,13.90088176727295
T1_12,7,0.15,5.0,16.56940460205078
T1_12,8,0.22,5.0,14.895373344421387
T1_12,9,0.35,5.0,15.590350151062012
T1_12,10,0.55,5.0,15.300799369812012
T1_12,11,0.85,5.0,14.915624618530273
T1_12,12,1.3,5.0,14.080049514770508
T1_12,13,2.0,5.0,11.69138240814209
T1_12,14,2.8,5.0,13.07435417175293
T1_13,1,0.015,5.0,2.58227801322937
T1_13,2,0.022,5.0,3.556123971939087
T1_13,3,0.032,5.0,3.755502939224243
T1_13,4,0.045,5.0,9.260250091552734
T1_13,5,0.065,5.0,10.144957542419434
T1_13,6,0.1,5.0,11.448647499084473
T1_13,7,0.15,5.0,12.441540718078613
T1_13,8,0.22,5.0,13.593453407287598
T1_13,9,0.35,5.0,14.011509895324707
T1_13,10,0.55,5.0,14.490411758422852
T1_13,11,0.85,5.0,13.378874778747559
T1_13,12,1.3,5.0,10.572766304016113
T1_13,13,2.0,5.0,11.694622993469238
T1_13,14,2.8,5.0,11.750648498535156
T1_14,1,0.015,5.0,0.48175689578056335
T1_14,2,0.022,5.0,5.610931396484375
T1_14,3,0.032,5.0,6.393603324890137
T1_14,4,0.045,5.0,8.143128395080566
T1_14,5,0.065,5.0,8.265088081359863
T1_14,6,0.1,5.0,8.961956977844238
T1_14,7,0.15,5.0,11.51260757446289
T1_14,8,0.22,5.0,11.799957275390625
T1_14,9,0.35,5.0,9.59521198272705
T1_14,10,0.55,5.0,8.199590682983398
T1_14,11,0.85,5.0,10.075533866882324
T1_14,12,1.3,5.0,10.212686538696289
T1_14,13,2.0,5.0,7.195261478424072
T1_14,14,2.8,5.0,6.708330154418945
