label,block,TI_s,TR_s,mag
T1_8,11,0.85,5.0,7.973964691162109
T1_8,12,1.3,5.0,8.139534950256348
T1_8,13,2.0,5.0,8.131017684936523
T1_8,14,2.8,5.0,8.104519844055176
T1_9,1,0.015,5.0,5.961503505706787
T1_9,2,0.022,5.0,5.280891418457031
T1_9,3,0.032,5.0,4.364272594451904
T1_9,4,0.045,5.0,3.2652618885040283
T1_9,5,0.065,5.0,1.7615666389465332
T1_9,6,0.1,5.0,0.4002985954284668
T1_9,7,0.15,5.0,2.6750855445861816
T1_9,8,0.22,5.0,4.743649005889893
T1_9,9,0.35,5.0,6.6459059715271
T1_9,10,0.55,5.0,7.564228534698486
T1_9,11,0.85,5.0,7.796914100646973
T1_9,12,1.3,5.0,7.800234794616699
T1_9,13,2.0,5.0,7.7634687423706055
T1_9,14,2.8,5.0,7.727878570556641
T1_10,1,0.015,5.0,5.325629711151123
T1_10,2,0.022,5.0,4.450473308563232
T1_10,3,0.032,5.0,3.3071722984313965
T1_10,4,0.045,5.0,1.9902496337890625
T1_10,5,0.065,5.0,0.2881387174129486
T1_10,6,0.1,5.0,1.956800103187561
T1_10,7,0.15,5.0,4.016153812408447
T1_10,8,0.22,5.0,5.5693278312683105
T1_10,9,0.35,5.0,6.644598007202148
T1_10,10,0.55,5.0,6.995821952819824
T1_10,11,0.85,5.0,7.09158182144165
T1_10,12,1.3,5.0,7.166329860687256
T1_10,13,2.0,5.0,7.258403301239014
T1_10,14,2.8,5.0,7.337584972381592
T1_11,1,0.015,5.0,3.532792091369629
T1_11,2,0.022,5.0,2.4874467849731445
T1_11,3,0.032,5.0,1.1749340295791626
T1_11,4,0.045,5.0,0.2732667028903961
T1_11,5,0.065,5.0,1.9913952350616455
T1_11,6,0.1,5.0,4.004151821136475
T1_11,7,0.15,5.0,5.539107322692871
T1_11,8,0.22,5.0,6.423487186431885
T1_11,9,0.35,5.0,6.804795742034912
T1_11,10,0.55,5.0,6.814993381500244
T1_11,11,0.85,5.0,6.743415832519531
T1_11,12,1.3,5.0,6.6490631103515625
T1_11,13,2.0,5.0,6.534992218017578
T1_11,14,2.8,5.0,6.439549922943115
T1_12,1,0.015,5.0,2.238405466079712
T1_12,2,0.022,5.0,1.0905864238739014
T1_12,3,0.032,5.0,0.2831692099571228
T1_12,4,0.045,5.0,1.6871892213821411
T1_12,5,0.065,5.0,3.221371650695801
T1_12,6,0.1,5.0,4.749049186706543
T1_12,7,0.15,5.0,5.656058311462402
T1_12,8,0.22,5.0,6.015143394470215
T1_12,9,0.35,5.0,6.076565265655518
T1_12,10,0.55,5.0,6.020082950592041
T1_12,11,0.85,5.0,5.938257694244385
T1_12,12,1.3,5.0,5.837442874908447
T1_12,13,2.0,5.0,5.717006683349609
T1_12,14,2.8,5.0,5.616166591644287
T1_13,1,0.015,5.0,1.035019040107727
T1_13,2,0.022,5.0,0.1288653463125229
T1_13,3,0.032,5.0,1.387378215789795
T1_13,4,0.045,5.0,2.5772125720977783
T1_13,5,0.065,5.0,3.7184016704559326
T1_13,6,0.1,5.0,4.636335372924805
T1_13,7,0.15,5.0,5.021030902862549
T1_13,8,0.22,5.0,5.100951194763184
T1_13,9,0.35,5.0,5.071643829345703
T1_13,10,0.55,5.0,5.016127586364746
T1_13,11,0.85,5.0,4.948633193969727
T1_13,12,1.3,5.0,4.865477561950684
T1_13,13,2.0,5.0,4.76263427734375
T1_13,14,2.8,5.0,4.673736572265625
T1_14,1,0.015,5.0,0.11785424500703812
T1_14,2,0.022,5.0,1.092395305633545
T1_14,3,0.032,5.0,2.075307846069336
T1_14,4,0.045,5.0,2.8728861808776855
T1_14,5,0.065,5.0,3.5021297931671143
T1_14,6,0.1,5.0,3.8722779750823975
T1_14,7,0.15,5.0,3.961824893951416
T1_14,8,0.22,5.0,3.9550113677978516
T1_14,9,0.35,5.0,3.915527582168579
T1_14,10,0.55,5.0,3.860558271408081
T1_14,11,0.85,5.0,3.789921998977661
T1_14,12,1.3,5.0,3.6995904445648193
T1_14,13,2.0,5.0,3.586414337158203
T1_14,14,2.8,5.0,3.488304853439331
