label,block,TI_s,TR_s,mag
T1_9,13,2.0,5.0,38.16900634765625
T1_9,14,2.8,5.0,38.15087890625
T1_10,1,0.015,5.0,23.01288604736328
T1_10,2,0.022,5.0,19.0350399017334
T1_10,3,0.032,5.0,13.83997917175293
T1_10,4,0.045,5.0,7.857837200164795
T1_10,5,0.065,5.0,0.15728628635406494
T1_10,6,0.1,5.0,10.052786827087402
T1_10,7,0.15,5.0,19.383813858032227
T1_10,8,0.22,5.0,26.395782470703125
T1_10,9,0.35,5.0,31.18123435974121
T1_10,10,0.55,5.0,32.60342788696289
T1_10,11,0.85,5.0,32.77277374267578
T1_10,12,1.3,5.0,32.7486686706543
T1_10,13,2.0,5.0,32.70985412597656
T1_10,14,2.8,5.0,32.682289123535156
T1_11,1,0.015,5.0,18.613422393798828
T1_11,2,0.022,5.0,13.710041046142578
T1_11,3,0.032,5.0,7.529042720794678
T1_11,4,0.045,5.0,0.7534316182136536
T1_11,5,0.065,5.0,7.433765888214111
T1_11,6,0.1,5.0,17.008380889892578
T1_11,7,0.15,5.0,24.347105026245117
T1_11,8,0.22,5.0,28.636384963989258
T1_11,9,0.35,5.0,30.63714027404785
T1_11,10,0.55,5.0,30.968582153320312
T1_11,11,0.85,5.0,30.999589920043945
T1_11,12,1.3,5.0,31.012914657592773
T1_11,13,2.0,5.0,31.02369499206543
T1_11,14,2.8,5.0,31.029085159301758
T1_12,1,0.015,5.0,12.72432804107666
T1_12,2,0.022,5.0,7.36984920501709
T1_12,3,0.032,5.0,0.9453892111778259
T1_12,4,0.045,5.0,5.653158664703369
T1_12,5,0.065,5.0,12.905497550964355
T1_12,6,0.1,5.0,20.21112632751465
T1_12,7,0.15,5.0,24.6595516204834
T1_12,8,0.22,5.0,26.554697036743164
T1_12,9,0.35,5.0,27.12034797668457
T1_12,10,0.55,5.0,27.181209564208984
T1_12,11,0.85,5.0,27.198795318603516
T1_12,12,1.3,5.0,27.21213150024414
T1_12,13,2.0,5.0,27.22174072265625
T1_12,14,2.8,5.0,27.225980758666992
T1_13,1,0.015,5.0,6.458404541015625
T1_13,2,0.022,5.0,1.1322194337844849
T1_13,3,0.032,5.0,4.811628341674805
T1_13,4,0.045,5.0,10.342094421386719
T1_13,5,0.065,5.0,15.634882926940918
T1_13,6,0.1,5.0,19.90155601501465
T1_13,7,0.15,5.0,21.744726181030273
T1_13,8,0.22,5.0,22.238521575927734
T1_13,9,0.35,5.0,22.32774543762207
T1_13,10,0.55,5.0,22.348514556884766
T1_13,11,0.85,5.0,22.364185333251953
T1_13,12,1.3,5.0,22.376220703125
T1_13,13,2.0,5.0,22.384395599365234
T1_13,14,2.8,5.0,22.38762092590332
T1_14,1,0.015,5.0,1.1920037269592285
T1_14,2,0.022,5.0,3.3898189067840576
T1_14,3,0.032,5.0,8.001312255859375
T1_14,4,0.045,5.0,11.737741470336914
T1_14,5,0.065,5.0,14.676446914672852
T1_14,6,0.1,5.0,16.396596908569336
T1_14,7,0.15,5.0,16.83046531677246
T1_14,8,0.22,5.0,16.873146057128906
T1_14,9,0.35,5.0,16.876197814941406
T1_14,10,0.55,5.0,16.889074325561523
T1_14,11,0.85,5.0,16.90273094177246
T1_14,12,1.3,5.0,16.915096282958984
T1_14,13,2.0,5.0,16.92538070678711
T1_14,14,2.8,5.0,16.930639266967773
