sigma,label,T1_true_s,T1_fit_s,T1_sigma_s,mape_pct,snr_dual
2590.0,T1_7,0.2723,0.2713865132781387,1.4950000000000008,3.1959193793756784,26.580606997520135
2590.0,T1_8,0.1945,0.2160389739835196,1.4950000000000008,12.214183580377968,26.529013953868514
2590.0,T1_9,0.1378,0.13842365789915426,1.4950000000000008,2.1805459974113988,26.766162469196345
2590.0,T1_10,0.0947,0.09326771880897208,1.4950000000000008,1.9687627795263891,24.122821921259735
2590.0,T1_11,0.067,0.06467744166564406,1.4950000000000008,5.0958059349207865,20.79244341551488
2590.0,T1_12,0.04814,0.04578803813222813,1.4950000000000008,7.4068548249424415,15.724065133624215
2590.0,T1_13,0.03435,0.03375588089329871,1.4950000000000008,2.5374236783741178,16.44099571608452
2590.0,T1_14,0.02416,0.02413389184386978,1.4950000000000008,2.9489932468845783,15.125624861365546
3460.0,T1_1,1.879,0.8219730854421066,1.4950000000000008,56.25475862468832,16.66336577860943
3460.0,T1_2,1.432,1.117710428485687,1.4950000000000008,21.94759577613919,10.383855251864968
3460.0,T1_3,1.027,1.3132896939221368,1.4950000000000008,30.86666133099986,13.710273951751336
3460.0,T1_4,0.7513,1.0165424495560815,1.4950000000000008,66.8877720136035,17.659066985536267
3460.0,T1_5,0.527,0.44404779888205614,1.4950000000000008,15.740455620103203,21.847193307040992
3460.0,T1_6,0.3841,0.39882039434833116,1.4950000000000008,4.51263410303496,26.068341180958175
3460.0,T1_7,0.2723,0.2662410507088664,1.4950000000000008,3.291947836834004,25.564599721210598
3460.0,T1_8,0.1945,0.2157332476617847,1.4950000000000008,12.49976559948144,24.83509304357062
3460.0,T1_9,0.1378,0.1417917969913158,1.4950000000000008,3.6463778068834687,25.622097530120893
3460.0,T1_10,0.0947,0.0938902694746687,1.4950000000000008,3.0974265751507013,22.99179657746289
3460.0,T1_11,0.067,0.06249921401137451,1.4950000000000008,9.392136556740498,19.150580515463574
3460.0,T1_12,0.04814,0.04402949129946882,1.4950000000000008,9.244604498936155,16.12607532475588
3460.0,T1_13,0.03435,0.03484381535764173,1.4950000000000008,3.3411145702190272,15.615724203058962
3460.0,T1_14,0.02416,0.023554062687571587,1.4950000000000008,5.908590224391921,14.283576155162205
4750.0,T1_1,1.879,0.8598011250953707,1.4950000000000008,54.24155800450396,10.61266408452218
4750.0,T1_2,1.432,1.0940878077528562,1.4950000000000008,23.597220128990497,6.5051319463614155
4750.0,T1_3,1.027,1.3253258507742418,1.4950000000000008,33.155815131750785,8.750793354419702
4750.0,T1_4,0.7513,1.2970589947867093,1.4950000000000008,86.23302933528475,10.965085711823097
4750.0,T1_5,0.527,0.3848118260183303,1.4950000000000008,27.003929055581278,14.064937789942118
4750.0,T1_6,0.3841,0.3904780838384331,1.4950000000000008,4.05585705236391,17.431864135095246
4750.0,T1_7,0.2723,0.2756698818702944,1.4950000000000008,3.988038937094567,15.332917499515425
4750.0,T1_8,0.1945,0.19988551443312547,1.4950000000000008,7.77716566485017,16.030833448365225
4750.0,T1_9,0.1378,0.13851649669199623,1.4950000000000008,4.579586883334804,16.21739526448662
4750.0,T1_10,0.0947,0.09411985304810577,1.4950000000000008,3.50691791402711,13.781540531224035
4750.0,T1_11,0.067,0.060373168929020685,1.4950000000000008,14.6403007702878,11.887783350383595
4750.0,T1_12,0.04814,0.043263309483064415,1.4950000000000008,11.3259489691529,9.97105722952146
4750.0,T1_13,0.03435,0.040188248415396914,1.4950000000000008,19.052472434224807,10.139317120943035
4750.0,T1_14,0.02416,0.022819740607759893,1.4950000000000008,6.868579659485249,9.223576493627203
6480.0,T1_1,1.879,0.8381542301485044,1.4950000000000008,55.39360137581137,10.027820660942146
6480.0,T1_2,1.432,1.1765614928645611,1.4950000000000008,17.83788457649713,5.873625483551021
6480.0,T1_3,1.027,1.3341430972511867,1.4950000000000008,31.906788030055043,8.104938373286
6480.0,T1_4,0.7513,0.8272158628140798,1.4950000000000008,40.89536248365047,9.702954827243307
6480.0,T1_5,0.527,0.331538463476475,1.4950000000000008,37.93763739308221,12.495957142862604
6480.0,T1_6,0.3841,0.3884928480611747,1.4950000000000008,6.977865030487241,14.919243018398907
6480.0,T1_7,0.2723,0.2459791915585419,1.4950000000000008,14.70112480061875,14.347635452569923
6480.0,T1_8,0.1945,0.209783611986508,1.4950000000000008,13.594018929853565,14.338521956673539
6480.0,T1_9,0.1378,0.1359872512673657,1.4950000000000008,5.5746011107099624,14.210770690264585
6480.0,T1_10,0.0947,0.09384746463005397,1.4950000000000008,3.7311898304834425,13.061553824056785
6480.0,T1_11,0.067,0.0533191431236044,1.4950000000000008,23.715197601044814,11.610887318440193
6480.0,T1_12,0.04814,0.044019878557979245,1.4950000000000008,14.063928609897687,9.476608383780269
6480.0,T1_13,0.03435,0.03956248872774627,1.4950000000000008,19.632206576406027,8.90872754219742
6480.0,T1_14,0.02416,0.41712183708648115,1.4950000000000008,1634.6758735774456,7.815423960471254
8640.0,T1_1,1.879,0.8304695342397147,1.4950000000000008,55.80257933796089,5.679183046486708
8640.0,T1_2,1.432,1.1623290582874184,1.4950000000000008,19.249566110579906,4.198469157129731
8640.0,T1_3,1.027,1.147329561804998,1.4950000000000008,27.49392792484692,4.836402448440521
8640.0,T1_4,0.7513,1.1566276348208253,1.4950000000000008,82.13429466669544,6.028918275624778
8640.0,T1_5,0.527,0.4113189956575242,1.4950000000000008,23.421312357007576,7.281110185411483
8640.0,T1_6,0.3841,0.39617478030055403,1.4950000000000008,5.839618212951334,9.108230466526214
8640.0,T1_7,0.2723,0.26971159148998025,1.4950000000000008,12.98375639148964,8.964584715405
8640.0,T1_8,0.1945,0.2121321656653759,1.4950000000000008,16.335395405557882,8.682139604225627
8640.0,T1_9,0.1378,0.1543021654941,1.4950000000000008,14.781756528816551,8.38744650087512
8640.0,T1_10,0.0947,0.09643994495989197,1.4950000000000008,5.255673122493836,7.846432592885576
8640.0,T1_11,0.067,0.053188951148953646,1.4950000000000008,28.81043356146933,6.872010096292137
8640.0,T1_12,0.04814,0.04639943788436212,1.4950000000000008,18.824628378879734,5.8679149532330825
8640.0,T1_13,0.03435,0.04420269962350014,1.4950000000000008,34.26430507183707,5.5663443051144235
8640.0,T1_14,0.02416,0.23049742580163438,1.4950000000000008,858.4366669787898,5.49796555974941
9720.0,T1_1,1.879,0.8146477020851767,1.4950000000000008,56.64461404549353,6.310746532100479
9720.0,T1_2,1.432,1.1257713821550899,1.4950000000000008,22.445796302305798,4.264492438902634
9720.0,T1_3,1.027,1.2316073627589843,1.4950000000000008,34.499169804315486,4.192466492120427
9720.0,T1_4,0.7513,1.1457666958426704,1.4950000000000008,97.62630356716585,7.027550926128763
9720.0,T1_5,0.527,0.4515020182853858,1.4950000000000008,16.16202654272417,7.885508986890705
9720.0,T1_6,0.3841,0.39644928049420763,1.4950000000000008,6.372890742031871,8.938416536793357
9720.0,T1_7,0.2723,0.23505005605132598,1.4950000000000008,23.91286565049813,9.412482039817897
9720.0,T1_8,0.1945,0.2058587535132093,1.4950000000000008,14.635762407893777,9.071218712597895
9720.0,T1_9,0.1378,0.1694082572852169,1.4950000000000008,29.149021321008355,9.380561534331585
9720.0,T1_10,0.0947,0.6708332227645445,1.4950000000000008,624.279969329563,8.090743155618547
9720.0,T1_11,0.067,0.06380480579107255,1.4950000000000008,16.509591356820167,6.651558559726891
9720.0,T1_12,0.04814,0.04403227080109684,1.4950000000000008,18.427099699307046,6.423256901335825
9720.0,T1_13,0.03435,0.03615221925876102,1.4950000000000008,23.28676077959138,6.369519656076999
9720.0,T1_14,0.02416,0.36933962306789897,1.4950000000000008,1436.118169682644,4.682257396782036
10800.0,T1_1,1.879,0.9143367559057142,1.4950000000000008,51.33918276180339,4.632107410698173
10800.0,T1_2,1.432,1.1749081633029024,1.4950000000000008,21.599586026996455,3.7741712123027726
