label,block,TI_s,TR_s,mag
T1_13,9,0.35,5.0,11.919066429138184
T1_13,10,0.55,5.0,8.350730895996094
T1_13,11,0.85,5.0,15.084030151367188
T1_13,12,1.3,5.0,1.8701001405715942
T1_13,13,2.0,5.0,2.68662691116333
T1_13,14,2.8,5.0,4.436745643615723
T1_14,1,0.015,5.0,7.027612209320068
T1_14,2,0.022,5.0,5.451908588409424
T1_14,3,0.032,5.0,1.6357325315475464
T1_14,4,0.045,5.0,10.064288139343262
T1_14,5,0.065,5.0,10.836039543151855
T1_14,6,0.1,5.0,8.0595064163208
T1_14,7,0.15,5.0,5.105128288269043
T1_14,8,0.22,5.0,7.721686363220215
T1_14,9,0.35,5.0,6.13010311126709
T1_14,10,0.55,5.0,4.134806156158447
T1_14,11,0.85,5.0,8.786858558654785
T1_14,12,1.3,5.0,3.898742914199829
T1_14,13,2.0,5.0,9.88532829284668
T1_14,14,2.8,5.0,4.140841484069824
