label,block,TI_s,TR_s,mag
T1_6,13,2.0,5.0,7.111060619354248
T1_6,14,2.8,5.0,6.856412410736084
T1_7,1,0.015,5.0,3.112277030944824
T1_7,2,0.022,5.0,3.313323736190796
T1_7,3,0.032,5.0,4.1585588455200195
T1_7,4,0.045,5.0,4.758494853973389
T1_7,5,0.065,5.0,4.518229961395264
T1_7,6,0.1,5.0,0.64142906665802
T1_7,7,0.15,5.0,3.7501180171966553
T1_7,8,0.22,5.0,0.5985066294670105
T1_7,9,0.35,5.0,5.224104881286621
T1_7,10,0.55,5.0,4.72065544128418
T1_7,11,0.85,5.0,7.362136363983154
T1_7,12,1.3,5.0,6.60545015335083
T1_7,13,2.0,5.0,6.079629898071289
T1_7,14,2.8,5.0,5.931111812591553
T1_8,1,0.015,5.0,0.9855427145957947
T1_8,2,0.022,5.0,0.4306933283805847
T1_8,3,0.032,5.0,2.077644109725952
T1_8,4,0.045,5.0,2.092470169067383
T1_8,5,0.065,5.0,1.1591792106628418
T1_8,6,0.1,5.0,0.8845441937446594
T1_8,7,0.15,5.0,2.1293435096740723
T1_8,8,0.22,5.0,3.267080307006836
T1_8,9,0.35,5.0,4.390086650848389
T1_8,10,0.55,5.0,5.176607131958008
T1_8,11,0.85,5.0,4.974092960357666
T1_8,12,1.3,5.0,4.7599005699157715
T1_8,13,2.0,5.0,5.589252948760986
T1_8,14,2.8,5.0,5.730556964874268
T1_9,1,0.015,5.0,2.1128315925598145
T1_9,2,0.022,5.0,1.5114479064941406
T1_9,3,0.032,5.0,1.8910788297653198
T1_9,4,0.045,5.0,1.048499584197998
T1_9,5,0.065,5.0,0.14897574484348297
T1_9,6,0.1,5.0,1.9708328247070312
T1_9,7,0.15,5.0,2.9822216033935547
T1_9,8,0.22,5.0,3.014240264892578
T1_9,9,0.35,5.0,4.7385993003845215
T1_9,10,0.55,5.0,6.100654125213623
T1_9,11,0.85,5.0,4.67648458480835
T1_9,12,1.3,5.0,4.9612836837768555
T1_9,13,2.0,5.0,4.211170673370361
T1_9,14,2.8,5.0,3.5535435676574707
T1_10,1,0.015,5.0,1.637595534324646
T1_10,2,0.022,5.0,1.547709584236145
T1_10,3,0.032,5.0,2.1627585887908936
T1_10,4,0.045,5.0,2.8822762966156006
T1_10,5,0.065,5.0,1.6276167631149292
T1_10,6,0.1,5.0,3.0809736251831055
T1_10,7,0.15,5.0,4.791783332824707
T1_10,8,0.22,5.0,3.099567413330078
T1_10,9,0.35,5.0,6.820122241973877
T1_10,10,0.55,5.0,4.721292495727539
T1_10,11,0.85,5.0,7.1233038902282715
T1_10,12,1.3,5.0,6.847652435302734
T1_10,13,2.0,5.0,7.188946723937988
T1_10,14,2.8,5.0,6.761341094970703
T1_11,1,0.015,5.0,1.8842462301254272
T1_11,2,0.022,5.0,1.5660303831100464
T1_11,3,0.032,5.0,1.2047228813171387
T1_11,4,0.045,5.0,1.249054193496704
T1_11,5,0.065,5.0,1.0120329856872559
T1_11,6,0.1,5.0,2.98256254196167
T1_11,7,0.15,5.0,2.154510021209717
T1_11,8,0.22,5.0,4.047878742218018
T1_11,9,0.35,5.0,3.523314952850342
T1_11,10,0.55,5.0,5.445825099945068
T1_11,11,0.85,5.0,3.068002939224243
T1_11,12,1.3,5.0,6.157180309295654
T1_11,13,2.0,5.0,5.728363037109375
T1_11,14,2.8,5.0,3.8906280994415283
T1_12,1,0.015,5.0,1.8511879444122314
T1_12,2,0.022,5.0,1.7851203680038452
T1_12,3,0.032,5.0,0.776110827922821
T1_12,4,0.045,5.0,0.710873007774353
T1_12,5,0.065,5.0,0.9598904252052307
T1_12,6,0.1,5.0,3.598360538482666
T1_12,7,0.15,5.0,3.2351207733154297
T1_12,8,0.22,5.0,3.314239978790283
T1_12,9,0.35,5.0,4.456094264984131
T1_12,10,0.55,5.0,3.569093942642212
T1_12,11,0.85,5.0,4.356364727020264
T1_12,12,1.3,5.0,3.307262897491455
T1_12,13,2.0,5.0,3.4287478923797607
T1_12,14,2.8,5.0,2.790229320526123
T1_13,1,0.015,5.0,1.6868444681167603
T1_13,2,0.022,5.0,1.4221529960632324
T1_13,3,0.032,5.0,1.1789286136627197
T1_13,4,0.045,5.0,2.657156467437744
T1_13,5,0.065,5.0,2.853367805480957
T1_13,6,0.1,5.0,3.5173914432525635
T1_13,7,0.15,5.0,1.8363213539123535
T1_13,8,0.22,5.0,2.1684887409210205
T1_13,9,0.35,5.0,2.693589687347412
T1_13,10,0.55,5.0,4.016919136047363
T1_13,11,0.85,5.0,1.9825321435928345
T1_13,12,1.3,5.0,4.698120594024658
T1_13,13,2.0,5.0,4.279649257659912
T1_13,14,2.8,5.0,2.405273914337158
T1_14,1,0.015,5.0,1.8901273012161255
T1_14,2,0.022,5.0,1.625535249710083
T1_14,3,0.032,5.0,2.5350091457366943
T1_14,4,0.045,5.0,1.5855730772018433
T1_14,5,0.065,5.0,1.817975640296936
T1_14,6,0.1,5.0,3.3189451694488525
T1_14,7,0.15,5.0,2.348982095718384
T1_14,8,0.22,5.0,0.9865917563438416
T1_14,9,0.35,5.0,3.3955605030059814
T1_14,10,0.55,5.0,2.003584623336792
T1_14,11,0.85,5.0,2.9344232082366943
T1_14,12,1.3,5.0,2.1655561923980713
T1_14,13,2.0,5.0,2.6552681922912598
T1_14,14,2.8,5.0,2.950192928314209
