label,block,TI_s,TR_s,mag
T1_4,1,0.015,5.0,20.733598709106445
T1_4,2,0.022,5.0,20.33909034729004
T1_4,3,0.032,5.0,19.783092498779297
T1_4,4,0.045,5.0,19.072805404663086
T1_4,5,0.065,5.0,18.00571060180664
T1_4,6,0.1,5.0,16.20729637145996
T1_4,7,0.15,5.0,13.778883934020996
T1_4,8,0.22,5.0,10.636174201965332
T1_4,9,0.35,5.0,5.514848709106445
T1_4,10,0.55,5.0,0.8312997817993164
T1_4,11,0.85,5.0,7.686616897583008
T1_4,12,1.3,5.0,13.983467102050781
T1_4,13,2.0,5.0,18.635967254638672
T1_4,14,2.8,5.0,20.615821838378906
T1_5,1,0.015,5.0,20.126243591308594
T1_5,2,0.022,5.0,19.580421447753906
T1_5,3,0.032,5.0,18.813011169433594
T1_5,4,0.045,5.0,17.83669662475586
T1_5,5,0.065,5.0,16.380556106567383
T1_5,6,0.1,5.0,13.960806846618652
T1_5,7,0.15,5.0,10.770051002502441
T1_5,8,0.22,5.0,6.7807111740112305
T1_5,9,0.35,5.0,0.6386919617652893
T1_5,10,0.55,5.0,6.299481391906738
T1_5,11,0.85,5.0,12.82720947265625
T1_5,12,1.3,5.0,17.715465545654297
T1_5,13,2.0,5.0,20.377073287963867
T1_5,14,2.8,5.0,21.123241424560547
T1_6,1,0.015,5.0,19.552827835083008
T1_6,2,0.022,5.0,18.815427780151367
T1_6,3,0.032,5.0,17.78510856628418
T1_6,4,0.045,5.0,16.48527717590332
T1_6,5,0.065,5.0,14.569676399230957
T1_6,6,0.1,5.0,11.448639869689941
T1_6,7,0.15,5.0,7.456184387207031
T1_6,8,0.22,5.0,2.6732659339904785
T1_6,9,0.35,5.0,4.199525833129883
T1_6,10,0.55,5.0,11.119166374206543
T1_6,11,0.85,5.0,16.604610443115234
T1_6,12,1.3,5.0,19.794212341308594
T1_6,13,2.0,5.0,20.98283576965332
T1_6,14,2.8,5.0,21.17289924621582
T1_7,1,0.015,5.0,18.2838134765625
T1_7,2,0.022,5.0,17.300460815429688
T1_7,3,0.032,5.0,15.938569068908691
T1_7,4,0.045,5.0,14.24091625213623
T1_7,5,0.065,5.0,11.78172779083252
T1_7,6,0.1,5.0,7.888421535491943
T1_7,7,0.15,5.0,3.125220775604248
T1_7,8,0.22,5.0,2.2332568168640137
T1_7,9,0.35,5.0,9.172579765319824
T1_7,10,0.55,5.0,15.069726943969727
T1_7,11,0.85,5.0,18.695327758789062
T1_7,12,1.3,5.0,20.14826011657715
T1_7,13,2.0,5.0,20.46221160888672
T1_7,14,2.8,5.0,20.485628128051758
T1_8,1,0.015,5.0,16.875673294067383
T1_8,2,0.022,5.0,15.572413444519043
T1_8,3,0.032,5.0,13.790555000305176
T1_8,4,0.045,5.0,11.60766315460205
T1_8,5,0.065,5.0,8.523067474365234
T1_8,6,0.1,5.0,3.835390567779541
T1_8,7,0.15,5.0,1.551048994064331
T1_8,8,0.22,5.0,7.1008076667785645
T1_8,9,0.35,5.0,13.341371536254883
T1_8,10,0.55,5.0,17.54920196533203
T1_8,11,0.85,5.0,19.380098342895508
T1_8,12,1.3,5.0,19.816402435302734
T1_8,13,2.0,5.0,19.85202980041504
T1_8,14,2.8,5.0,19.847797393798828
T1_9,1,0.015,5.0,15.00312328338623
T1_9,2,0.022,5.0,13.315616607666016
T1_9,3,0.032,5.0,11.04865550994873
T1_9,4,0.045,5.0,8.337162971496582
T1_9,5,0.065,5.0,4.6350860595703125
T1_9,6,0.1,5.0,0.6803094744682312
T1_9,7,0.15,5.0,6.267334461212158
T1_9,8,0.22,5.0,11.350053787231445
T1_9,9,0.35,5.0,16.030778884887695
T1_9,10,0.55,5.0,18.304670333862305
T1_9,11,0.85,5.0,18.907764434814453
T1_9,12,1.3,5.0,18.966407775878906
T1_9,13,2.0,5.0,18.95374298095703
T1_9,14,2.8,5.0,18.945016860961914
T1_10,1,0.015,5.0,12.355849266052246
T1_10,2,0.022,5.0,10.216611862182617
T1_10,3,0.032,5.0,7.422319412231445
T1_10,4,0.045,5.0,4.204311847686768
T1_10,5,0.065,5.0,0.06313319504261017
T1_10,6,0.1,5.0,5.428727626800537
T1_10,7,0.15,5.0,10.4434175491333
T1_10,8,0.22,5.0,14.206344604492188
T1_10,9,0.35,5.0,16.764673233032227
T1_10,10,0.55,5.0,17.514129638671875
T1_10,11,0.85,5.0,17.596267700195312
T1_10,12,1.3,5.0,17.58186912536621
T1_10,13,2.0,5.0,17.563814163208008
T1_10,14,2.8,5.0,17.55190658569336
T1_11,1,0.015,5.0,9.42850112915039
T1_11,2,0.022,5.0,6.960668563842773
T1_11,3,0.032,5.0,3.847191095352173
T1_11,4,0.045,5.0,0.4302085340023041
T1_11,5,0.065,5.0,3.7041149139404297
T1_11,6,0.1,5.0,8.549453735351562
T1_11,7,0.15,5.0,12.273161888122559
T1_11,8,0.22,5.0,14.455270767211914
T1_11,9,0.35,5.0,15.474794387817383
T1_11,10,0.55,5.0,15.642472267150879
T1_11,11,0.85,5.0,15.656648635864258
T1_11,12,1.3,5.0,15.66229248046875
T1_11,13,2.0,5.0,15.667376518249512
T1_11,14,2.8,5.0,15.670316696166992
T1_12,1,0.015,5.0,6.35927677154541
T1_12,2,0.022,5.0,3.6555442810058594
T1_12,3,0.032,5.0,0.4143056869506836
T1_12,4,0.045,5.0,2.9114480018615723
T1_12,5,0.065,5.0,6.559926509857178
T1_12,6,0.1,5.0,10.223109245300293
T1_12,7,0.15,5.0,12.439723014831543
T1_12,8,0.22,5.0,13.373044967651367
T1_12,9,0.35,5.0,13.64410400390625
T1_12,10,0.55,5.0,13.670942306518555
T1_12,11,0.85,5.0,13.678319931030273
T1_12,12,1.3,5.0,13.683867454528809
T1_12,13,2.0,5.0,13.687870025634766
T1_12,14,2.8,5.0,13.689684867858887
T1_13,1,0.015,5.0,3.297337055206299
T1_13,2,0.022,5.0,0.6057708263397217
T1_13,3,0.032,5.0,2.4022953510284424
T1_13,4,0.045,5.0,5.205678939819336
T1_13,5,0.065,5.0,7.893699645996094
T1_13,6,0.1,5.0,10.065208435058594
T1_13,7,0.15,5.0,11.004467010498047
T1_13,8,0.22,5.0,11.255176544189453
T1_13,9,0.35,5.0,11.299047470092773
T1_13,10,0.55,5.0,11.308771133422852
T1_13,11,0.85,5.0,11.316542625427246
T1_13,12,1.3,5.0,11.322843551635742
T1_13,13,2.0,5.0,11.327452659606934
T1_13,14,2.8,5.0,11.32954216003418
T1_14,1,0.015,5.0,0.5521658062934875
T1_14,2,0.022,5.0,1.7507909536361694
T1_14,3,0.032,5.0,4.063445568084717
T1_14,4,0.045,5.0,5.930846691131592
T1_14,5,0.065,5.0,7.391094207763672
T1_14,6,0.1,5.0,8.235260009765625
T1_14,7,0.15,5.0,8.440930366516113
T1_14,8,0.22,5.0,8.457599639892578
T1_14,9,0.35,5.0,8.456950187683105
T1_14,10,0.55,5.0,8.462127685546875
T1_14,11,0.85,5.0,8.468452453613281
T1_14,12,1.3,5.0,8.474844932556152
T1_14,13,2.0,5.0,8.480709075927734
T1_14,14,2.8,5.0,8.484089851379395
