label,block,TI_s,TR_s,mag
T1_13,8,0.22,5.0,8.075037956237793
T1_13,9,0.35,5.0,15.006153106689453
T1_13,10,0.55,5.0,17.595989227294922
T1_13,11,0.85,5.0,12.420074462890625
T1_13,12,1.3,5.0,21.48888397216797
T1_13,13,2.0,5.0,10.831585884094238
T1_13,14,2.8,5.0,10.03466510772705
T1_14,1,0.015,5.0,22.38864517211914
T1_14,2,0.022,5.0,27.93834114074707
T1_14,3,0.032,5.0,2.211122751235962
T1_14,4,0.045,5.0,2.952188730239868
T1_14,5,0.065,5.0,2.9509871006011963
T1_14,6,0.1,5.0,4.6477532386779785
T1_14,7,0.15,5.0,11.9743070602417
T1_14,8,0.22,5.0,10.86506175994873
T1_14,9,0.35,5.0,14.4808931350708
T1_14,10,0.55,5.0,6.528833389282227
T1_14,11,0.85,5.0,17.714258193969727
T1_14,12,1.3,5.0,8.307207107543945
T1_14,13,2.0,5.0,8.404950141906738
T1_14,14,2.8,5.0,18.221742630004883
